Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
SOLARA,2020-02-24,694.1,BUY,HIGH_QUALITY_BUY,1.0,1,0.013995,1.7691,0.5549,2.1791914621565187,1
SOLARA,2020-07-13,692.21,BUY,HIGH_QUALITY_BUY,1.0,1,0.057197,2.1197,0.7318,2.194728004900652,1
SOLARA,2020-08-03,900.96,BUY,HIGH_QUALITY_BUY,1.0,1,0.162514,7.8208,0.8064,2.469340536888555,1
SOLARA,2020-08-10,974.39,BUY,HIGH_QUALITY_BUY,1.0,1,0.11378,1.7654,0.674,4.855349817560638,1
SOLARA,2020-08-21,976.43,BUY,HIGH_QUALITY_BUY,1.0,1,0.077274,4.6106,0.66,3.286581890374689,1
SOLARA,2020-09-11,974.34,BUY,HIGH_QUALITY_BUY,1.0,1,0.044085,2.2637,0.66,2.1329358040351245,0
SOLARA,2020-09-18,1049.05,BUY,HIGH_QUALITY_BUY,1.0,1,0.033058,2.1265,0.66,2.173643831686721,0
SOLARA,2020-09-28,999.46,BUY,HIGH_QUALITY_BUY,1.0,1,0.043201,1.9543,0.7694,2.0470265498904574,1
SOLARA,2020-09-30,1070.59,BUY,HIGH_QUALITY_BUY,1.0,1,0.043745,2.3941,0.66,2.1418208265543197,0
SOLARA,2020-10-07,1161.67,BUY,HIGH_QUALITY_BUY,1.0,1,0.028764,5.2064,0.66,2.1885752023970753,0
SOLARA,2020-10-08,1200.03,BUY,HIGH_QUALITY_BUY,1.0,1,0.018148,2.4516,0.6276,2.892482325978306,0
SOLARA,2022-05-04,490.75,SELL,LOW_QUALITY_SELL,0.0,-1,0.024354,1.6462,0.66,2.0376025411728116,0
SOLARA,2024-01-02,390.2,BUY,HIGH_QUALITY_BUY,1.0,1,0.083738,6.7137,0.66,2.9977564768791107,1
SOLARA,2024-01-15,432.0,BUY,HIGH_QUALITY_BUY,1.0,1,0.03709,2.1064,0.66,4.014741790393904,1
SOLARA,2024-02-19,436.95,BUY,HIGH_QUALITY_BUY,1.0,1,0.08694,2.5286,0.66,2.011312219208454,1
SOLARA,2024-02-20,464.0,BUY,HIGH_QUALITY_BUY,1.0,1,0.061785,2.2514,0.66,2.527720579283839,1
SOLARA,2024-04-19,551.75,BUY,HIGH_QUALITY_BUY,1.0,1,0.173936,5.2518,0.7276,2.198807970185494,1
SOLARA,2024-04-22,579.2,BUY,HIGH_QUALITY_BUY,1.0,1,0.036136,1.6803,0.66,4.2913310206440185,1
SOLARA,2025-06-25,635.4,BUY,HIGH_QUALITY_BUY,1.0,1,0.154748,4.8764,0.66,2.261462211993526,0
