Ticker,Date,Open,High,Low,Close,Volume,AVR,CAR_10,Vol_Spike,Return_Z,Candle_Direction,Body_Size,Upper_Shadow,Lower_Shadow,Price_Momentum_5,Volume_Surge,IF_Flag_Enhanced,IF_Score_Enhanced,Signal_Quality,RF_Prediction,RF_Probability_Buy,RF_Probability_Sell,Final_Signal
CHOLAFIN,2016-06-27,177.73,186.99,177.53,185.24,380130,1.0,,0,,1,0.042255,0.009447,0.00108,,1.0,0,0.1477,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-06-28,186.16,187.18,182.94,184.73,883560,1.3984,-0.006848,0,,-1,0.007682,0.005522,0.00969,,1.3984,0,0.1743,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-06-29,186.22,186.22,182.17,183.08,1051555,1.3626,-0.025149,0,-0.7071,-1,0.016862,0.0,0.004971,,1.3626,0,0.171,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-06-30,183.32,186.02,179.98,183.04,767425,0.9958,-0.035575,0,0.8366,-1,0.001527,0.014751,0.016718,,0.9958,0,0.1454,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-01,184.48,189.88,182.55,188.79,578970,0.7906,-0.00906,0,1.4689,1,0.023363,0.005774,0.010223,,0.7906,0,0.1601,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-04,191.04,191.04,185.27,186.02,332865,0.5,-0.028817,0,-0.8726,-1,0.026277,0.0,0.004032,,0.4605,0,0.1729,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-05,187.65,188.73,183.78,185.25,311880,0.507,-0.028805,0,-0.2633,-1,0.01279,0.00583,0.007935,,0.5125,0,0.1892,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-07,185.99,187.17,184.29,186.21,215665,0.3815,-0.023857,0,0.2918,1,0.001183,0.005155,0.009129,,0.4886,0,0.1676,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-08,188.13,188.13,183.32,186.54,707755,1.218,-0.020322,0,0.0592,-1,0.008452,0.0,0.017262,,1.6481,0,0.1573,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-11,186.18,188.81,183.0,184.13,1776155,2.5352,-0.050626,0,-0.9006,-1,0.011011,0.014283,0.006137,,2.6555,0,0.0858,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-12,185.83,186.56,182.55,185.84,354100,0.5292,-0.047616,0,0.6688,1,5.4e-05,0.003874,0.01765,,0.5261,0,0.1446,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-13,185.21,187.66,183.9,185.59,1767445,2.3237,-0.041931,0,-0.1259,1,0.002052,0.011154,0.007059,,1.833,0,0.1234,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-14,186.79,187.47,182.13,184.55,1950250,2.2887,-0.034575,0,-0.4414,-1,0.011992,0.003685,0.013113,,1.4874,0,0.1582,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-15,184.38,185.79,182.94,185.04,421905,0.5136,-0.018739,0,0.2296,1,0.00358,0.004053,0.007782,,0.3365,0,0.1635,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-18,186.22,187.18,183.32,184.69,230995,0.2954,-0.043317,0,-0.1549,-1,0.008216,0.005198,0.007418,,0.2445,0,0.1592,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-19,187.13,187.18,184.29,186.85,165175,0.2222,-0.014198,0,0.9852,-1,0.001496,0.000268,0.013701,,0.1821,0,0.1058,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-20,188.15,191.2,186.27,188.32,1275920,1.6468,-0.010717,0,0.6166,1,0.000904,0.015293,0.009983,,1.5775,0,0.1435,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-21,188.88,197.24,187.2,193.83,593590,0.7762,0.020102,0,2.096,1,0.026207,0.017593,0.008667,,1.1043,0,0.1296,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-22,192.59,199.17,190.67,197.45,425860,0.5702,0.031589,0,1.1724,1,0.025235,0.008711,0.009724,,0.7911,0,0.1695,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-25,198.22,198.59,196.01,198.14,609120,0.8231,0.05433,0,-0.0102,-1,0.000404,0.001867,0.01075,,0.9922,0,0.172,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-26,196.62,202.57,196.46,201.11,2934075,3.4744,0.07152,0,0.8706,1,0.022836,0.00726,0.000796,-0.009355,2.5127,0,0.0614,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-27,203.04,214.0,203.04,210.92,1252570,1.4513,0.118534,0,2.7365,1,0.03881,0.014603,0.0,-0.021766,1.077,0,0.075,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-28,211.74,214.57,208.83,209.06,1386205,1.5649,0.114799,0,-0.9329,-1,0.012657,0.013537,0.0011,-0.063331,1.0489,0,0.1474,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-07-29,210.74,220.97,203.24,211.23,2033900,2.1785,0.122977,0,0.2999,1,0.002325,0.046111,0.035506,-0.08422,1.2378,1,-0.0064,0,0,0.2787,0.01,LOW_QUALITY_FLAG
CHOLAFIN,2016-08-01,213.48,226.79,208.83,222.79,992905,1.0608,0.175993,0,2.6216,1,0.043611,0.017954,0.020872,-0.055687,0.5773,0,0.0232,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-02,225.02,225.85,220.44,222.92,503690,0.5479,0.168795,0,-0.3984,-1,0.009333,0.003723,0.011125,-0.089918,0.4082,0,0.1287,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-03,222.41,222.57,211.39,216.96,1508905,1.6032,0.147617,0,-1.7862,-1,0.024504,0.000737,0.025673,-0.142538,1.1741,0,0.0572,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-04,218.33,222.17,213.67,215.95,474485,0.5132,0.106464,0,-0.5764,-1,0.010901,0.017782,0.010558,-0.126755,0.4303,0,0.1371,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-05,216.19,220.4,212.51,217.31,228650,0.2539,0.082298,0,0.0239,1,0.005181,0.014219,0.016934,-0.136167,0.3083,0,0.1208,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-08,217.15,230.04,217.15,225.19,1512010,1.6418,0.122875,0,1.5899,1,0.037025,0.021537,0.0,-0.212222,1.7882,0,0.0454,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-09,225.08,226.62,219.18,220.6,112545,0.1258,0.086092,0,-1.4033,-1,0.019904,0.006981,0.006437,-0.19745,0.1467,0,0.0899,0,0,0.0,0.0,NO_SIGNAL
CHOLAFIN,2016-08-10,220.04,221.35,214.64,217.77,88780,0.1021,0.039275,0,-0.9698,-1,0.010316,0.006016,0.014373,-0.16966,0.1837,0,0.1123,0,0,0.0,0.0,NO_SIGNAL
