Ticker,Date,Open,High,Low,Close,Volume,AVR,CAR_10,Vol_Spike,Return_Z,Candle_Direction,Body_Size,Upper_Shadow,Lower_Shadow,Price_Momentum_5,Volume_Surge,IF_Flag_Enhanced,IF_Score_Enhanced,Signal_Quality,RF_Prediction,RF_Probability_Buy,RF_Probability_Sell,Final_Signal
CESC,2016-06-27,35.98,36.7,35.98,36.6,5639384,1.0,,0,,1,0.017232,0.002732,0.0,,1.0,0,0.1683,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-06-28,36.29,37.07,36.17,36.9,3333569,0.743,0.004102,0,,1,0.016809,0.004607,0.003252,,0.743,0,0.1898,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-06-29,37.05,37.17,36.64,36.92,3160000,0.7813,-0.004725,0,-0.7071,-1,0.003509,0.00325,0.007584,,0.7813,0,0.2007,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-06-30,36.99,37.87,36.92,37.67,7215480,1.4917,0.005381,0,1.0662,1,0.018383,0.005309,0.001858,,1.4917,0,0.1669,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-01,37.76,38.24,37.55,37.77,5498631,1.1065,0.003137,0,-0.5946,1,0.000265,0.012444,0.00556,,1.1065,0,0.162,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-04,37.81,39.08,37.69,38.91,4278928,0.8815,0.028235,0,1.4164,1,0.029093,0.004369,0.003084,,0.9109,0,0.1542,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-05,38.82,39.09,38.0,38.15,2133872,0.4778,0.012854,0,-1.5453,-1,0.017259,0.007077,0.003932,,0.4787,0,0.1799,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-07,38.5,38.88,38.25,38.58,3769506,0.8609,0.023891,0,0.2286,1,0.002078,0.007776,0.00648,,0.8232,0,0.1963,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-08,38.87,39.1,38.14,38.46,3871273,0.8957,0.022544,0,-0.6239,-1,0.010548,0.00598,0.00832,,0.99,0,0.2025,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-11,38.65,38.94,38.23,38.36,3517697,0.8293,0.002559,0,-0.5488,-1,0.007503,0.00756,0.003389,,1.001,0,0.2069,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-12,38.44,38.8,37.94,38.13,3197661,0.7711,-0.009714,0,-0.7238,-1,0.008065,0.009441,0.004983,,0.9696,0,0.206,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-13,38.37,38.44,37.45,37.8,3991752,0.9656,-0.022289,0,-0.84,-1,0.014855,0.001852,0.009259,,1.0878,0,0.1917,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-14,37.74,38.05,37.25,37.67,1630866,0.4138,-0.022242,0,-0.4425,-1,0.001855,0.008229,0.011149,,0.5031,0,0.1912,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-15,37.74,37.92,36.8,36.9,2883385,0.7459,-0.050034,0,-1.479,-1,0.022258,0.004878,0.00271,,0.9472,0,0.1732,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-18,36.9,38.5,36.86,37.95,4900921,1.2455,-0.015507,0,1.6488,1,0.028455,0.014493,0.001054,,1.4758,0,0.1321,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-19,38.18,38.88,38.0,38.39,5529675,1.3706,-0.031344,0,0.5451,1,0.0055,0.012764,0.004689,,1.46,0,0.1745,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-20,38.64,38.64,38.01,38.15,2597724,0.6576,-0.026589,0,-0.6007,-1,0.012681,0.0,0.00367,,0.7404,0,0.2005,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-21,38.14,38.38,37.37,37.54,3295618,0.8421,-0.047108,0,-1.1631,-1,0.015732,0.006393,0.004529,,0.8579,0,0.193,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-22,37.61,38.61,36.99,38.17,4333587,1.1011,-0.032633,0,0.9495,1,0.01489,0.011527,0.016243,,1.0489,0,0.1672,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-25,38.19,39.13,37.81,38.9,3402174,0.8703,-0.004581,0,1.042,1,0.018591,0.005913,0.009769,,0.8879,0,0.1801,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-26,39.07,40.05,38.32,38.59,6905113,1.7042,0.004934,0,-0.7162,-1,0.012286,0.025395,0.006997,-0.049162,1.6814,0,0.1294,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-27,38.5,39.05,38.14,38.48,4557660,1.1185,0.007629,0,-0.3645,-1,0.000519,0.014293,0.008836,-0.034168,1.0131,0,0.1868,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-28,38.5,39.8,38.27,39.67,7448464,1.7644,0.041473,0,1.748,1,0.03039,0.003277,0.005798,-0.017746,1.3976,0,0.1351,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-07-29,39.8,39.89,38.52,38.79,2681824,0.6451,0.040184,0,-1.5419,-1,0.025377,0.00232,0.006961,-0.013489,0.5365,0,0.1642,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-01,39.07,39.45,38.35,38.57,2002933,0.492,0.002455,0,-0.5035,-1,0.012798,0.009852,0.005704,-0.029664,0.4244,0,0.2026,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-02,38.57,38.95,38.0,38.21,1447117,0.3645,-0.01456,0,-0.7124,-1,0.009334,0.009945,0.005496,0.008143,0.3989,0,0.1921,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-03,38.2,38.5,37.55,37.83,1805671,0.4642,-0.004828,0,-0.7292,-1,0.009686,0.00793,0.007402,-0.008504,0.5868,0,0.2067,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-04,37.95,38.91,37.49,38.5,3886199,0.9991,0.021634,0,1.0102,1,0.014493,0.010649,0.011948,-0.02742,1.6434,0,0.1718,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-05,38.5,39.19,38.5,38.96,2301047,0.6,0.005012,0,0.624,1,0.011948,0.005903,0.0,-0.008618,1.0054,0,0.1867,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-08,39.01,39.73,38.82,39.6,3893450,1.0147,0.010124,0,0.8866,1,0.015124,0.003283,0.004798,-0.005621,1.46,0,0.1789,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-09,39.57,40.33,39.26,39.67,6326729,1.6151,0.01845,0,-0.0683,1,0.002527,0.016637,0.007814,-0.002178,1.7369,0,0.1532,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-10,39.64,40.2,39.17,39.55,2935939,0.7554,0.033066,0,-0.3794,-1,0.00227,0.014159,0.009608,-0.00083,0.7589,0,0.1861,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-11,39.57,40.13,39.18,39.74,3542649,0.9139,0.010841,0,0.1455,1,0.004296,0.009814,0.009814,-0.022743,0.9323,0,0.1947,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-12,39.82,40.65,39.81,40.37,3800974,0.9811,0.045669,0,0.8771,1,0.013812,0.006936,0.000248,-0.057847,0.9271,0,0.1773,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-16,40.42,41.34,40.42,41.1,4152957,1.0698,0.063332,0,0.9995,1,0.016823,0.005839,0.0,-0.045125,1.0003,0,0.1667,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-17,41.32,41.45,40.72,41.15,2684152,0.6974,0.074444,0,-0.1557,-1,0.004114,0.003159,0.01045,-0.034586,0.7841,0,0.1836,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-18,41.25,41.55,40.96,41.37,1477783,0.3905,0.074979,0,0.13,1,0.002909,0.004351,0.00701,-0.038386,0.4719,0,0.1674,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-19,41.37,41.9,41.18,41.66,1407339,0.3781,0.065741,0,0.244,1,0.00701,0.005761,0.004561,-0.061436,0.5203,0,0.1778,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-22,41.66,41.66,40.78,41.3,1770739,0.4822,0.06495,0,-0.856,-1,0.008641,0.0,0.012591,-0.058965,0.7704,0,0.1716,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-23,41.3,41.59,40.9,41.11,2126698,0.5853,0.046771,0,-0.5564,-1,0.0046,0.007054,0.005108,-0.056569,1.1233,0,0.1948,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-24,41.22,41.29,40.82,41.06,1517237,0.4236,0.037937,0,-0.3069,-1,0.003882,0.001705,0.005845,-0.066193,0.914,0,0.1894,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-25,41.11,41.66,40.93,41.54,3252254,0.91,0.047506,0,0.6287,1,0.01046,0.002889,0.004333,-0.075413,1.6141,0,0.1699,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-26,41.79,41.97,40.95,41.17,1714376,0.4856,0.038047,0,-0.8743,-1,0.014836,0.004372,0.005344,-0.049574,0.8257,0,0.2008,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-29,41.24,41.34,40.77,41.15,896224,0.2582,0.017637,0,-0.2474,-1,0.002182,0.00243,0.009235,-0.064472,0.4714,0,0.1818,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-30,41.22,41.63,41.09,41.35,1766451,0.5146,-0.005625,0,0.1515,1,0.003154,0.006771,0.003144,-0.066239,0.9656,0,0.192,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-08-31,41.35,42.29,41.28,42.07,4469406,1.2934,0.003643,0,1.0761,1,0.017412,0.005229,0.001664,-0.076423,1.8471,0,0.1601,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-09-01,42.29,43.11,41.53,41.72,7663336,2.1617,-0.003002,0,-0.8537,-1,0.013478,0.019655,0.004554,-0.098495,2.3208,0,0.0875,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-09-02,41.97,42.72,41.88,42.57,4980231,1.3931,0.005641,0,1.2848,1,0.014296,0.003524,0.002114,-0.071709,1.2592,0,0.1639,0,0,0.0,0.0,NO_SIGNAL
CESC,2016-09-06,42.57,42.85,42.12,42.38,2873604,0.8071,-0.009674,0,-0.5767,-1,0.004463,0.006607,0.006135,-0.057892,0.6605,0,0.2042,0,0,0.0,0.0,NO_SIGNAL
