Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
APARINDS,2020-01-09,372.07,BUY,HIGH_QUALITY_BUY,1.0,1,0.014312,1.862,0.5505,2.108517173885096,0
APARINDS,2020-01-14,402.56,BUY,HIGH_QUALITY_BUY,1.0,1,0.065594,3.8954,0.66,2.2216387102556823,0
APARINDS,2020-01-22,411.42,BUY,HIGH_QUALITY_BUY,1.0,1,0.022136,4.8519,0.66,3.22497206400045,0
APARINDS,2020-03-17,294.64,BUY,HIGH_QUALITY_BUY,1.0,1,0.08236,2.3261,0.6556,2.1733143499970224,0
APARINDS,2020-08-21,330.96,BUY,HIGH_QUALITY_BUY,1.0,1,0.060056,2.8488,0.66,2.5558134568999864,1
APARINDS,2020-09-18,299.88,SELL,LOW_QUALITY_SELL,0.0,-1,0.020512,2.2975,0.8504,2.0563374065839715,0
APARINDS,2020-09-21,285.65,SELL,LOW_QUALITY_SELL,0.0,-1,0.053324,2.1353,0.7455,2.02337193929026,0
APARINDS,2021-02-10,372.04,BUY,HIGH_QUALITY_BUY,1.0,1,0.015061,6.7406,0.6925,3.1931159156844684,1
APARINDS,2021-02-11,395.41,BUY,HIGH_QUALITY_BUY,1.0,1,0.054174,2.2399,0.66,5.0296763046669,1
APARINDS,2021-08-04,659.26,BUY,HIGH_QUALITY_BUY,1.0,1,0.029901,2.7057,0.66,3.14136381184151,0
APARINDS,2022-06-20,962.44,BUY,HIGH_QUALITY_BUY,1.0,1,0.049416,3.3029,0.66,4.373650587442322,1
APARINDS,2022-07-01,937.34,BUY,HIGH_QUALITY_BUY,1.0,1,0.046442,1.8617,0.7053,3.817292490714964,1
APARINDS,2022-07-07,951.78,BUY,HIGH_QUALITY_BUY,1.0,1,0.038064,2.3174,0.7205,2.9313816963223394,1
APARINDS,2022-07-08,984.3,BUY,HIGH_QUALITY_BUY,1.0,1,0.019746,3.0668,0.6556,2.8721167728630688,1
APARINDS,2022-07-15,967.03,BUY,HIGH_QUALITY_BUY,1.0,1,0.068069,2.0182,0.8084,2.3756354273240237,1
APARINDS,2022-07-25,1036.43,BUY,HIGH_QUALITY_BUY,1.0,1,0.090107,3.1968,0.7209,2.064054282873189,1
APARINDS,2022-07-28,1034.11,BUY,HIGH_QUALITY_BUY,1.0,1,0.015546,2.8071,0.5821,2.1770083712587414,1
