Ticker,Date,Open,High,Low,Close,Volume,AVR,CAR_10,Vol_Spike,Return_Z,Candle_Direction,Body_Size,Upper_Shadow,Lower_Shadow,Price_Momentum_5,Volume_Surge,IF_Flag_Enhanced,IF_Score_Enhanced,Signal_Quality,RF_Prediction,RF_Probability_Buy,RF_Probability_Sell,Final_Signal
PARAS,2021-10-01,468.64,492.07,459.65,492.07,2132033,1.0,,0,,1,0.049996,0.0,0.01827,,1.0,0,0.0996,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-04,516.65,516.65,516.65,516.65,229666,0.1945,0.040871,0,,-1,0.0,0.0,0.0,,0.1945,0,0.1542,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-05,542.48,542.48,542.48,542.48,598641,0.6067,0.083458,0,0.7071,-1,0.0,0.0,0.0,,0.6067,0,0.1435,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-06,569.56,569.56,569.56,569.56,87885,0.1153,0.143269,0,-0.9534,-1,0.0,0.0,0.0,,0.1153,0,0.1219,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-07,598.04,598.04,598.04,598.04,20927,0.0341,0.185093,0,0.924,-1,0.0,0.0,0.0,,0.0341,0,0.0953,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-08,627.92,627.92,627.92,627.92,18805,0.0365,0.229162,0,-0.1051,-1,0.0,0.0,0.0,,0.0984,0,0.1242,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-11,659.29,659.29,659.29,659.29,12686,0.0286,0.276285,0,-0.2056,-1,0.0,0.0,0.0,,0.0858,0,0.1141,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-12,692.22,692.22,626.37,626.37,772602,1.5958,0.223789,0,-2.2678,-1,0.095129,0.0,0.0,,4.2316,1,-0.0394,0,0,0.0567,0.0967,LOW_QUALITY_FLAG
PARAS,2021-10-13,595.09,595.09,595.09,595.09,132969,0.2987,0.164412,0,-1.6202,-1,0.0,0.0,0.0,,0.694,0,0.1192,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-14,575.01,624.82,575.01,624.82,862242,1.7711,0.204636,0,0.5038,1,0.086625,0.0,0.0,,2.396,0,0.0233,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-18,643.4,749.77,616.68,749.77,3670817,4.7286,0.397062,0,2.263,1,0.165325,0.0,0.035638,,3.3669,1,-0.0998,0,0,0.09,0.05,LOW_QUALITY_FLAG
PARAS,2021-10-19,830.36,899.71,811.18,899.71,1666350,1.9593,0.559327,0,1.7605,1,0.083518,0.0,0.021318,,1.1727,1,-0.0125,0,0,0.08,0.1233,LOW_QUALITY_FLAG
PARAS,2021-10-20,977.25,989.64,825.01,989.64,6155927,4.8912,0.624955,0,0.4853,1,0.012678,0.0,0.153834,,2.4647,1,-0.0721,0,0,0.0833,0.1067,LOW_QUALITY_FLAG
PARAS,2021-10-21,989.64,1088.56,934.63,1088.56,4177670,2.8476,0.669945,0,0.4633,1,0.099956,0.0,0.050535,,1.2634,1,-0.0768,0,0,0.0867,0.13,LOW_QUALITY_FLAG
PARAS,2021-10-22,1177.79,1197.38,1152.71,1197.38,266248,0.192,0.731565,0,0.4443,1,0.016633,0.0,0.020946,,0.0835,0,0.0185,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-25,1244.04,1257.23,1137.52,1137.52,1008261,0.7395,0.636924,0,-1.4462,-1,0.085624,0.011595,0.0,,0.3798,0,0.0054,-1,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-26,1080.67,1080.67,1080.67,1080.67,81234,0.0631,0.531935,0,-1.3142,-1,0.0,0.0,0.0,,0.0347,0,0.0405,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-27,1061.28,1077.17,1026.66,1026.66,816381,0.647,0.537598,0,-1.2134,-1,0.032621,0.015477,0.0,,0.6428,0,0.0824,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-28,975.35,975.35,975.35,975.35,47113,0.0393,0.566419,0,-1.1331,-1,0.0,0.0,0.0,,0.1061,0,0.0473,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-10-29,926.59,926.59,926.59,926.59,49548,0.0434,0.486597,0,-1.0672,-1,0.0,0.0,0.0,,0.1237,0,0.0628,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-11-01,880.27,880.27,880.27,880.27,48211,0.0443,0.229581,0,-1.0116,-1,0.0,0.0,0.0,-1.015062,0.2312,0,0.0348,0,0,0.0,0.0,NO_SIGNAL
PARAS,2021-11-02,836.31,836.31,836.31,836.31,57116,0.0548,-0.021224,0,-0.9635,-1,0.0,0.0,0.0,-0.844836,0.2804,0,0.0686,0,0,0.0,0.0,NO_SIGNAL
