Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
LAURUSLABS,2019-03-14,73.26,BUY,HIGH_QUALITY_BUY,1.0,1,0.036356,4.7577,0.66,2.857014619321435,0
LAURUSLABS,2019-03-27,77.63,BUY,HIGH_QUALITY_BUY,1.0,1,0.011598,1.7636,0.6068,3.859486267104092,0
LAURUSLABS,2019-04-08,77.46,BUY,HIGH_QUALITY_BUY,1.0,1,0.035008,1.7533,0.8826,2.473109568631004,0
LAURUSLABS,2019-12-05,66.92,BUY,HIGH_QUALITY_BUY,1.0,1,0.020122,2.5499,0.7506,2.313869026509754,1
LAURUSLABS,2020-04-21,89.09,BUY,HIGH_QUALITY_BUY,1.0,1,0.12815,5.7814,0.66,2.4776113184935107,1
LAURUSLABS,2020-04-24,96.72,BUY,HIGH_QUALITY_BUY,1.0,1,0.061807,1.987,0.66,4.509571108254723,1
LAURUSLABS,2020-05-08,86.15,SELL,LOW_QUALITY_SELL,0.0,-1,0.058264,17.1746,0.7475,7.448401928825051,0
LAURUSLABS,2020-06-15,99.37,BUY,HIGH_QUALITY_BUY,1.0,1,0.027399,1.7781,0.7528,3.605798400121493,1
LAURUSLABS,2020-06-19,104.48,BUY,HIGH_QUALITY_BUY,1.0,1,0.046055,1.8617,0.7377,3.032062819001512,1
LAURUSLABS,2020-06-22,112.43,BUY,HIGH_QUALITY_BUY,1.0,1,0.057369,3.4415,0.7877,3.032780645763273,1
LAURUSLABS,2020-06-29,101.15,SELL,LOW_QUALITY_SELL,0.0,-1,0.023649,20.9409,0.65,2.841237539422702,0
LAURUSLABS,2020-07-10,117.09,BUY,HIGH_QUALITY_BUY,1.0,1,0.04863,2.2416,0.7851,3.8477508663977966,1
LAURUSLABS,2020-07-13,122.19,BUY,HIGH_QUALITY_BUY,1.0,1,0.027066,1.718,0.8302,3.977269831502768,1
LAURUSLABS,2020-07-23,140.66,BUY,HIGH_QUALITY_BUY,1.0,1,0.056641,1.7719,0.8096,3.220917396509707,1
LAURUSLABS,2020-07-30,154.77,BUY,HIGH_QUALITY_BUY,1.0,1,0.026326,2.764,0.7574,3.3096470347771247,1
LAURUSLABS,2020-07-31,182.77,BUY,HIGH_QUALITY_BUY,1.0,1,0.131212,3.7814,0.7527,3.8249854124173983,1
LAURUSLABS,2020-08-03,197.15,BUY,HIGH_QUALITY_BUY,1.0,1,0.053827,2.4819,0.66,5.139282039806218,1
LAURUSLABS,2020-08-21,223.43,BUY,HIGH_QUALITY_BUY,1.0,1,0.058509,2.6579,0.66,3.4841086913176933,1
LAURUSLABS,2020-08-24,232.98,BUY,HIGH_QUALITY_BUY,1.0,1,0.02553,1.969,0.66,3.5074888159541033,1
LAURUSLABS,2020-09-28,286.1,BUY,HIGH_QUALITY_BUY,1.0,1,0.078117,5.5799,0.91,2.0698366309545095,1
