Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
TITAGARH,2017-11-21,164.17,BUY,HIGH_QUALITY_BUY,1.0,1,0.047203,2.2101,0.66,2.24883965835923,0
TITAGARH,2017-11-24,163.58,BUY,HIGH_QUALITY_BUY,1.0,1,0.024424,1.8714,0.66,2.3758551362364715,0
TITAGARH,2017-11-27,175.03,BUY,HIGH_QUALITY_BUY,1.0,1,0.086333,2.0867,0.66,2.5695832184996648,0
TITAGARH,2021-06-22,61.4,BUY,HIGH_QUALITY_BUY,1.0,1,0.068569,5.2687,0.7471,2.079804739562043,1
TITAGARH,2021-06-23,64.0,BUY,HIGH_QUALITY_BUY,1.0,1,0.028939,4.307,0.66,2.4983566691275625,1
TITAGARH,2021-06-29,73.03,BUY,HIGH_QUALITY_BUY,1.0,1,0.053216,3.184,0.66,3.4287989134021992,1
TITAGARH,2021-07-08,71.98,BUY,HIGH_QUALITY_BUY,1.0,1,0.014803,1.8262,0.5691,3.2430161934812594,1
TITAGARH,2021-08-02,92.03,BUY,HIGH_QUALITY_BUY,1.0,1,0.143798,5.2939,0.7334,2.0583923298652227,0
TITAGARH,2021-08-13,96.07,BUY,HIGH_QUALITY_BUY,1.0,1,0.091209,2.8684,0.66,2.3462440362050767,0
TITAGARH,2023-04-25,336.05,BUY,HIGH_QUALITY_BUY,1.0,1,0.020746,1.664,0.66,2.031011699678358,1
TITAGARH,2023-11-21,998.12,BUY,HIGH_QUALITY_BUY,1.0,1,0.041618,1.7285,0.66,2.401824654895384,0
TITAGARH,2024-06-05,1118.16,SELL,LOW_QUALITY_SELL,0.0,-1,0.07811,1.7625,0.66,2.129490036508936,0
TITAGARH,2024-06-10,1339.97,BUY,HIGH_QUALITY_BUY,1.0,1,0.093077,2.1451,0.781,2.2956773955744296,0
TITAGARH,2024-06-21,1579.96,BUY,HIGH_QUALITY_BUY,1.0,1,0.057955,2.4059,0.6628,2.3708600495049716,0
TITAGARH,2024-06-26,1760.94,BUY,HIGH_QUALITY_BUY,1.0,1,0.084503,2.1588,0.66,2.3578543223792896,0
